Posicao,Quartos,Vagas,DistIpanema,DistPraia,DistFavela,RendaMedia,RendaMovel,RendaMovelRua,Vu2009,Mes,Idade,Tipologia,AreaConstruida,VAL_UNIT,X,Y,lat,lng
1,3.0,1.0,1576,506,215,1203742,1467667,1335705,2600,830,42.0,1,134,10634,685335.85,7458245.78,-22.97373088209077,-43.192079101418344
0,3.0,0.01,1786,99,719,1447740,1309558,1378649,2700,405,38.0,1,94,6170,685852.88,7458315.33,-22.973045237008414,-43.18704588191264
0,2.0,1.0,3485,246,208,807780,657054,732417,2200,842,41.0,1,62,14516,687218.78,7459470.93,-22.9624583179347,-43.173867218038616
1,3.0,0.01,2898,144,810,1083455,1352142,1217799,2000,567,67.0,1,135,4630,686723.3081,7459102.813999998,-22.965837658449296,-43.178653636875964
1,4.0,2.0,2898,144,810,1083455,1352142,1217799,2000,567,67.0,1,126,7143,686723.3081,7459102.813999998,-22.965837658449296,-43.178653636875964
1,3.0,1.0,1497,293,426,1221509,599948,910729,2500,862,41.0,1,115,7652,685516.19,7458130.0,-22.974756151783737,-43.19030666784021
1,2.0,0.01,963,168,23,1083455,514940,799198,2200,800,40.0,1,67,10672,685453.53,7457590.1,-22.9796378658542,-43.190852761313685
1,2.0,0.01,1790,517,325,1369604,1121775,1245690,2600,525,40.0,1,77,5714,685437.47,7458446.6,-22.971906363603555,-43.191112333210285
1,2.0,1.0,2703,393,451,1582780,1360930,1471855,2450,573,30.0,1,69,4638,686292.35,7459122.94,-22.9657042417022,-43.182858107627965
0,3.0,1.0,2558,324,443,1124331,1886935,1505633,2100,567,37.0,1,175,4057,686224.56,7458994.17,-22.966874482972557,-43.183503554448436
0,3.0,0.01,659,493,136,1532655,1076640,1304648,1750,930,40.0,1,99,12828,685096.34,7457342.38,-22.981914312235144,-43.19430617319725
1,3.0,1.0,659,493,136,1532655,1076640,1304648,1750,509,37.0,1,99,5556,685096.34,7457342.38,-22.981914312235144,-43.19430617319725
1,3.0,2.0,2527,361,392,1194735,1259093,1226914,2500,445,37.0,1,134,5224,686159.19,7458991.03,-22.96691014798902,-43.18414056939865
1,3.0,1.0,1816,356,496,1406617,1458259,1432438,2500,830,33.0,1,85,10588,685619.3201,7458431.77,-22.97201998351625,-43.18933733815103
0,2.0,0.01,1698,407,370,1124331,1089898,1107115,2200,425,37.0,1,66,3788,685503.61,7458339.8,-22.972863281825514,-43.19045456433341
1,2.0,0.01,699,252,191,1308645,1199142,1253894,2100,800,32.0,1,74,11216,685337.93,7457350.77,-22.98181165037753,-43.19195127276789
1,3.0,1.0,1329,568,266,1782313,1772457,1777385,2800,801,37.0,1,155,10968,685163.09,7458012.58,-22.975855674209665,-43.19373570985771
1,2.0,1.0,1162,484,113,2068724,2135043,2101884,2450,830,42.0,1,84,9762,685196.41,7457843.68,-22.97737695572549,-43.19339051959835
1,1.0,1.0,1822,484,382,1369604,1145395,1257500,2600,800,38.0,1,52,12500,685490.49,7458469.47,-22.971693960981412,-43.19059808717499
0,1.0,0.01,1822,484,382,1369604,1145395,1257500,2600,930,39.0,1,52,13269,685490.49,7458469.47,-22.971693960981412,-43.19059808717499
1,3.0,1.0,2153,523,464,1395924,1229643,1312784,2300,554,36.0,1,100,7200,685673.17,7458766.44,-22.968992258549505,-43.18885252145479
0,2.0,1.0,2975,480,610,1697312,1562257,1629785,2400,509,36.0,1,65,6923,686467.3201,7459340.49,-22.963720406401148,-43.18117835012987
1,3.0,1.0,2975,480,610,1697312,1562257,1629785,2400,801,38.0,1,82,10976,686467.3201,7459340.49,-22.963720406401148,-43.18117835012987
1,1.0,0.01,2651,917,56,986211,1008364,997288,2100,445,36.0,1,54,2778,685635.45,7459285.94,-22.964305928598318,-43.18928280471176
1,1.0,0.01,2651,917,56,986211,1008364,997288,2100,864,39.0,1,54,8796,685635.45,7459285.94,-22.964305928598318,-43.18928280471176
1,2.0,0.01,2651,917,56,986211,1008364,997288,2100,445,36.0,1,90,5444,685635.45,7459285.94,-22.964305928598318,-43.18928280471176
0,1.0,0.01,2670,925,37,937269,911679,924474,780,801,38.0,1,49,9184,685643.18,7459303.24,-22.964148865526088,-43.18920951478279
1,1.0,0.01,2670,925,37,937269,911679,924474,780,360,36.0,1,56,3482,685643.18,7459303.24,-22.964148865526088,-43.18920951478279
1,1.0,0.01,2670,925,37,937269,911679,924474,780,425,36.0,1,50,4000,685643.18,7459303.24,-22.964148865526088,-43.18920951478279
0,3.0,1.0,1173,407,146,2068724,1995791,2032258,2450,567,34.0,1,93,5376,685278.86,7457847.53,-22.97733301172481,-43.19258698275213
0,3.0,1.0,665,561,69,1159555,1142993,1151274,1150,360,30.0,1,95,3684,685028.25,7457342.11,-22.981924327770976,-43.194970133456465
1,3.0,0.01,2190,582,406,1472861,1929223,1701042,2300,940,39.0,1,92,12500,685635.7523,7458813.642999998,-22.96857024017714,-43.1892230497589
1,2.0,1.0,3054,535,553,1573665,1510011,1541838,2600,405,30.0,1,75,4467,686487.82,7459417.69,-22.96302107761928,-43.180987796236145
0,3.0,1.0,2592,827,100,986211,936303,961257,2100,920,34.0,1,61,9918,685690.98,7459213.64,-22.96495252678773,-43.18873266727921
1,2.0,1.0,2592,827,100,986211,936303,961257,2100,425,31.0,1,65,2800,685690.98,7459213.64,-22.96495252678773,-43.18873266727921
1,2.0,1.0,2592,827,100,986211,936303,961257,2100,864,34.0,1,61,10902,685690.98,7459213.64,-22.96495252678773,-43.18873266727921
1,2.0,1.0,2592,827,100,986211,936303,961257,2100,445,31.0,1,60,4667,685690.98,7459213.64,-22.96495252678773,-43.18873266727921
0,2.0,1.0,2597,845,102,986211,984343,985277,2100,864,34.0,1,74,10676,685673.5601,7459222.34,-22.9648759185058,-43.18890356556899
1,2.0,1.0,2597,845,102,986211,984343,985277,2100,567,31.0,1,61,4590,685673.5601,7459222.34,-22.9648759185058,-43.18890356556899
0,0.01,0.01,3511,302,227,807780,859788,833784,2200,525,36.0,1,30,6667,687195.18,7459521.6,-22.962003479189462,-43.17410346662842
1,0.01,0.01,3511,302,227,807780,859788,833784,2200,825,39.0,1,30,12500,687195.18,7459521.6,-22.962003479189462,-43.17410346662842
1,2.0,1.0,2832,448,501,1915512,1821514,1868513,2450,930,33.0,1,74,15135,686358.47,7459234.12,-22.96469300396263,-43.182226830775754
1,2.0,1.0,2832,448,501,1915512,1821514,1868513,2450,864,33.0,1,82,12195,686358.47,7459234.12,-22.96469300396263,-43.182226830775754
1,2.0,1.0,2874,432,559,1472861,1602015,1537438,2300,360,36.0,1,66,5686,686416.86,7459251.74,-22.964527375117413,-43.18165963370964
1,2.0,1.0,1860,507,396,1369604,1401504,1385554,2600,509,30.0,1,93,5161,685488.61,7458508.23,-22.971344208500433,-43.19062107857804
1,2.0,1.0,498,269,405,1570125,1616109,1593117,2500,567,30.0,1,81,6790,685339.3903,7457134.863,-22.98376089968161,-43.191911081067154
1,3.0,0.01,498,269,405,1570125,1616109,1593117,2500,567,30.0,1,81,7593,685339.3903,7457134.863,-22.98376089968161,-43.191911081067154
1,2.0,1.0,498,269,405,1570125,1616109,1593117,2500,405,30.0,1,81,3704,685339.3903,7457134.863,-22.98376089968161,-43.191911081067154
1,2.0,0.01,2730,1099,60,815986,647215,731601,1600,525,30.0,1,63,3968,685481.15,7459391.22,-22.963372563251205,-43.190799942582885
0,3.0,1.0,2892,229,785,1688716,1606205,1647461,2200,573,35.0,1,93,4301,686636.94,7459150.97,-22.96541255130484,-43.17950158815289
1,2.0,1.0,2579,724,65,986211,1039286,1012749,2100,904,36.0,1,61,11967,685800.9201,7459173.22,-22.96530520619325,-43.187655837404925
0,2.0,1.0,2579,724,65,986211,1039286,1012749,2100,525,30.0,1,70,5143,685800.9201,7459173.22,-22.96530520619325,-43.187655837404925
1,2.0,1.0,2579,724,65,986211,1039286,1012749,2100,567,35.0,1,61,4918,685800.9201,7459173.22,-22.96530520619325,-43.187655837404925
1,3.0,0.01,2327,762,249,1395924,2324669,1860297,1550,940,33.0,1,150,10133,685537.8326,7458974.275,-22.967130822987336,-43.190197148095415
1,2.0,0.01,574,254,325,1140573,1543732,1342153,2450,525,34.0,1,77,6364,685342.39,7457216.27,-22.983025546195712,-43.19189161392049
1,2.0,1.0,574,254,325,1140573,1543732,1342153,2450,525,34.0,1,77,4935,685342.39,7457216.27,-22.983025546195712,-43.19189161392049
0,3.0,2.0,2206,456,449,1156319,1123352,1139836,2600,918,37.0,1,210,8929,685783.73,7458789.7,-22.96876990457729,-43.187777281126756
0,3.0,1.0,2227,488,423,1156319,1318037,1237178,2600,445,34.0,1,110,5818,685765.58,7458817.04,-22.96852507978464,-43.18795754767165
1,2.0,1.0,1208,575,143,2068724,2080524,2074624,2450,405,34.0,1,64,6328,685116.8089,7457892.23,-22.97694746103563,-43.19417256538541
1,5.0,3.0,3044,31,609,1524600,1168222,1346411,4100,405,34.0,1,430,5000,686965.3201,7459109.71,-22.965748222977677,-43.176294747842704
1,4.0,4.0,3044,31,609,1524600,1168222,1346411,4100,573,34.0,1,395,7595,686965.3201,7459109.71,-22.965748222977677,-43.176294747842704
1,3.0,1.0,2080,457,528,1369604,1337596,1353600,2600,405,34.0,1,250,4372,685690.4,7458686.59,-22.96971129684152,-43.188674907673295
1,3.0,1.0,1810,282,562,1406617,1300512,1353565,2500,525,33.0,1,128,5625,685691.01,7458404.06,-22.972262175276626,-43.1886349585192
0,2.0,1.0,1583,350,381,1203742,1119741,1161742,2600,930,33.0,1,68,13162,685501.28,7458222.04,-22.973926790399734,-43.190463124903715
0,2.0,1.0,1583,350,381,1203742,1119741,1161742,2600,567,33.0,1,66,9091,685501.28,7458222.04,-22.973926790399734,-43.190463124903715
1,2.0,1.0,1583,350,381,1203742,1119741,1161742,2600,484,30.0,1,64,8750,685501.28,7458222.04,-22.973926790399734,-43.190463124903715
0,3.0,1.0,1880,452,465,1406617,1106122,1256370,2500,862,33.0,1,138,9420,685561.27,7458513.61,-22.971287530341744,-43.18991322457182
1,3.0,2.0,1880,452,465,1406617,1106122,1256370,2500,509,30.0,1,132,4242,685561.27,7458513.61,-22.971287530341744,-43.18991322457182
1,3.0,2.0,1880,452,465,1406617,1106122,1256370,2500,554,30.0,1,132,6061,685561.27,7458513.61,-22.971287530341744,-43.18991322457182
1,3.0,1.0,1880,452,465,1406617,1106122,1256370,2500,830,33.0,1,132,10606,685561.27,7458513.61,-22.971287530341744,-43.18991322457182
0,3.0,2.0,1764,95,711,1447740,1514393,1481067,2700,830,34.0,1,127,12047,685843.74,7458295.74,-22.973223134833173,-43.187132646392186
0,2.0,1.0,2466,422,323,986211,534450,760331,2300,573,31.0,1,61,9836,686039.47,7458974.45,-22.967073236347517,-43.18530590799125
1,2.0,1.0,2466,422,323,986211,534450,760331,2300,484,31.0,1,65,3385,686039.47,7458974.45,-22.967073236347517,-43.18530590799125
1,2.0,0.01,2631,144,682,1582780,1645108,1613944,2700,904,37.0,1,55,7273,686471.82,7458945.7,-22.967284425084692,-43.1810867785061
1,1.0,2.0,2057,397,587,1124331,1432624,1278478,2200,425,31.0,1,59,6780,685736.26,7458648.67,-22.970048555505155,-43.18822317249332
1,3.0,1.0,1220,463,180,1189386,1523188,1356287,2500,792,33.0,1,82,10976,685237.55,7457899.47,-22.976868649032134,-43.19299604873337
0,2.0,2.0,1220,463,180,1189386,1523188,1356287,2500,792,33.0,1,76,12500,685237.55,7457899.47,-22.976868649032134,-43.19299604873337
1,3.0,1.0,2764,469,414,1582780,1915330,1749055,2500,554,30.0,1,197,5076,686269.4801,7459200.28,-22.96500850510206,-43.18309043334136
1,2.0,1.0,1331,273,333,1476163,1742742,1609453,2450,862,33.0,1,110,13000,685465.93,7457971.61,-22.976191851000838,-43.190777717725275
0,2.0,1.0,1090,230,91,969501,1167624,1068563,2400,918,35.0,1,87,13793,685428.3601,7457731.49,-22.97836407011722,-43.19111520498304
1,3.0,1.0,1090,230,91,969501,1167624,1068563,2400,573,32.0,1,113,6460,685428.3601,7457731.49,-22.97836407011722,-43.19111520498304
0,3.0,1.0,2530,1085,103,1395924,1746185,1571055,1550,904,35.0,1,88,12500,685313.86,7459206.82,-22.965056139484023,-43.19240893956864
1,3.0,1.0,2530,1085,103,1395924,1746185,1571055,1550,830,35.0,1,88,6477,685313.86,7459206.82,-22.965056139484023,-43.19240893956864
1,3.0,1.0,1530,558,166,1496791,2063441,1780116,2500,573,32.0,1,148,11014,685259.92,7458207.95,-22.974080905229496,-43.19281495900917
0,2.0,2.0,2558,1120,107,1395924,2020691,1708308,1550,445,29.0,1,73,4247,685292.64,7459236.53,-22.96479025159224,-43.19261941113222
1,2.0,2.0,2558,1120,107,1395924,2020691,1708308,1550,864,32.0,1,73,11438,685292.64,7459236.53,-22.96479025159224,-43.19261941113222
0,2.0,2.0,1193,330,191,1189386,1018425,1103906,2500,405,30.0,1,87,5747,685361.78,7457853.7,-22.977268064120782,-43.191779142400904
0,3.0,2.0,1193,330,191,1189386,1018425,1103906,2500,862,33.0,1,85,12247,685361.78,7457853.7,-22.977268064120782,-43.191779142400904
0,4.0,3.0,944,40,155,1524600,1370221,1447411,4100,425,30.0,1,192,4583,685568.39,7457518.61,-22.98027053206729,-43.189724101482064
1,4.0,4.0,944,40,155,1524600,1370221,1447411,4100,484,30.0,1,205,10732,685568.39,7457518.61,-22.98027053206729,-43.189724101482064
0,4.0,3.0,944,40,155,1524600,1370221,1447411,4100,509,30.0,1,192,5208,685568.39,7457518.61,-22.98027053206729,-43.189724101482064
1,3.0,1.0,1800,75,750,1447740,1148256,1297998,2700,904,33.0,1,130,10769,685884.3,7458317.01,-22.973026557920356,-43.18673970751012
0,3.0,1.0,2821,560,371,1915512,2051756,1983634,2450,405,31.0,1,95,5474,686226.7843,7459281.416,-22.964280712725483,-43.183516524226825
0,3.0,1.0,2821,560,371,1915512,2051756,1983634,2450,360,31.0,1,95,2842,686226.7843,7459281.416,-22.964280712725483,-43.183516524226825
1,2.0,1.0,2617,420,361,1357174,1601634,1479404,2500,385,30.0,1,105,4762,686179.89,7459079.95,-22.966104980431822,-43.183949459446595
1,1.0,1.0,2450,336,408,1124331,1250203,1187267,2100,825,34.0,3,49,10829,686115.43,7458925.96,-22.967502554923183,-43.18455940676177
0,1.0,1.0,2450,336,408,1124331,1250203,1187267,2100,918,34.0,3,48,11458,686115.43,7458925.96,-22.967502554923183,-43.18455940676177
1,2.0,1.0,2450,336,408,1124331,1250203,1187267,2100,405,31.0,3,59,6441,686115.43,7458925.96,-22.967502554923183,-43.18455940676177
0,2.0,0.01,2450,336,408,1124331,1250203,1187267,2100,918,34.0,3,49,17551,686115.43,7458925.96,-22.967502554923183,-43.18455940676177
0,1.0,1.0,2450,336,408,1124331,1250203,1187267,2100,509,31.0,3,48,8333,686115.43,7458925.96,-22.967502554923183,-43.18455940676177
0,1.0,1.0,2450,336,408,1124331,1250203,1187267,2100,930,34.0,3,48,14167,686115.43,7458925.96,-22.967502554923183,-43.18455940676177
0,3.0,1.0,2633,1242,36,1395924,1992516,1694220,1550,930,33.0,1,86,9651,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
1,3.0,1.0,2633,1242,36,1395924,1992516,1694220,1550,920,33.0,1,86,10349,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
0,3.0,1.0,2633,1242,36,1395924,1992516,1694220,1550,800,32.0,1,86,9012,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
1,3.0,2.0,2633,1242,36,1395924,1992516,1694220,1550,800,32.0,1,86,8721,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
0,3.0,1.0,2633,1242,36,1395924,1992516,1694220,1550,445,30.0,1,86,4651,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
0,3.0,2.0,2633,1242,36,1395924,1992516,1694220,1550,830,33.0,1,86,10116,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
0,3.0,1.0,2633,1242,36,1395924,1992516,1694220,1550,360,30.0,1,86,3488,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
0,3.0,2.0,2633,1242,36,1395924,1992516,1694220,1550,800,32.0,1,86,8023,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
0,3.0,2.0,2633,1242,36,1395924,1992516,1694220,1550,554,30.0,1,86,4884,685201.17,7459316.45,-22.96407883754483,-43.19352087433098
1,4.0,3.0,2375,93,651,1194735,1490245,1342490,2800,525,30.0,1,243,6502,686289.92,7458754.63,-22.96902995353365,-43.182837342969826
0,2.0,2.0,2642,1080,161,1783469,1410410,1596940,2300,385,30.0,1,78,5256,685421.77,7459309.41,-22.964117839023,-43.19136909067794
0,2.0,3.0,2642,1080,161,1783469,1410410,1596940,2300,830,33.0,1,78,10256,685421.77,7459309.41,-22.964117839023,-43.19136909067794
0,1.0,1.0,2664,954,60,986211,983236,984724,2100,425,30.0,1,42,6429,685602.54,7459305.42,-22.96413371505709,-43.18960603269762
1,4.0,3.0,3008,545,545,1697312,1990088,1843700,2400,484,30.0,1,188,2926,686430.83,7459394.47,-22.963237113551248,-43.18154065944174
1,2.0,1.0,2573,963,184,1803724,1724790,1764257,2350,825,32.0,1,120,7875,685506.05,7459228.61,-22.964837986962024,-43.190537616772346
1,2.0,2.0,2573,963,184,1803724,1724790,1764257,2350,425,29.0,1,120,5000,685506.05,7459228.61,-22.964837986962024,-43.190537616772346
0,2.0,2.0,2370,646,277,1605382,1605382,1605382,2050,792,30.0,1,99,8949,685706.13,7458981.64,-22.967045551706075,-43.18855703347257
1,3.0,2.0,3074,577,510,1573665,1556859,1565262,2600,405,27.0,1,109,4862,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,3.0,2.0,3074,577,510,1573665,1556859,1565262,2600,385,27.0,1,97,6186,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,4.0,2.0,3074,577,510,1573665,1556859,1565262,2600,573,27.0,1,97,8041,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,3.0,2.0,3074,577,510,1573665,1556859,1565262,2600,525,27.0,1,100,7700,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,2.0,1.0,3074,577,510,1573665,1556859,1565262,2600,573,26.0,1,77,8636,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,2.0,2.0,3074,577,510,1573665,1556859,1565262,2600,830,29.0,1,77,15584,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,2.0,2.0,3074,577,510,1573665,1556859,1565262,2600,862,29.0,1,77,13442,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,2.0,2.0,3074,577,510,1573665,1556859,1565262,2600,509,26.0,1,84,7143,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,2.0,2.0,3074,577,510,1573665,1556859,1565262,2600,940,29.0,1,84,13333,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,2.0,2.0,3074,577,510,1573665,1556859,1565262,2600,862,29.0,1,84,13631,686463.1,7459452.07,-22.962713433224412,-43.18123297550984
0,1.0,0.01,3543,369,262,807780,773610,790695,2200,484,29.0,1,36,3889,687165.1601,7459581.63,-22.961464851561338,-43.17440344311459
1,1.0,2.0,3395,384,428,1124331,863986,994159,1950,425,26.0,1,63,6984,686994.51,7459519.69,-22.96204328103839,-43.176059799390586
0,1.0,1.0,3395,384,428,1124331,863986,994159,1950,573,26.0,1,58,4138,686994.51,7459519.69,-22.96204328103839,-43.176059799390586
1,1.0,1.0,2931,609,441,1915512,1515929,1715721,2450,825,29.0,1,85,10000,686283.77,7459377.22,-22.96340932862309,-43.18297245463489
0,2.0,2.0,2598,658,87,937269,1135197,1036233,880,801,27.0,1,80,6875,685898.46,7459164.49,-22.965373136088285,-43.18670372717485
0,2.0,2.0,2598,658,87,937269,1135197,1036233,880,525,25.0,1,80,6250,685898.46,7459164.49,-22.965373136088285,-43.18670372717485
0,2.0,2.0,2598,658,87,937269,1135197,1036233,880,573,25.0,1,80,6125,685898.46,7459164.49,-22.965373136088285,-43.18670372717485
1,3.0,2.0,459,283,444,1570125,1517301,1543713,2500,920,29.0,1,143,13636,685334.6963,7457093.667,-22.984133379200102,-43.191951904233505
1,4.0,3.0,765,184,158,1215942,1270336,1243139,2450,792,27.0,1,182,6593,685407.12,7457395.9,-22.9813964612154,-43.191281981032475
1,4.0,1.0,745,436,92,1159555,974669,1067112,990,484,27.0,1,202,2624,685156.37,7457428.26,-22.98113222264766,-43.19373109099222
0,1.0,0.01,2616,984,140,1165764,1204317,1185041,2150,525,23.0,3,53,4717,685520.33,7459270.4,-22.964459075095405,-43.190403403273706
0,1.0,0.01,2616,984,140,1165764,1204317,1185041,2150,830,26.0,3,50,9800,685520.33,7459270.4,-22.964459075095405,-43.190403403273706
1,1.0,0.01,2616,984,140,1165764,1204317,1185041,2150,554,23.0,3,47,4255,685520.33,7459270.4,-22.964459075095405,-43.190403403273706
1,3.0,2.0,1266,501,215,1782313,1865615,1823964,2800,573,25.0,1,167,6527,685211.7,7457946.73,-22.97644481919341,-43.19325379502388
1,1.0,0.01,1912,51,846,1395924,1745964,1570944,2700,385,24.0,3,60,7167,685977.5283,7458395.904,-22.972303810281588,-43.185840147694044
1,1.0,0.01,1912,51,846,1395924,1745964,1570944,2700,484,24.0,3,60,7500,685977.5283,7458395.904,-22.972303810281588,-43.185840147694044
1,1.0,0.01,1912,51,846,1395924,1745964,1570944,2700,862,27.0,3,65,12308,685977.5283,7458395.904,-22.972303810281588,-43.185840147694044
1,2.0,2.0,2823,183,775,1688716,1646715,1667716,2200,864,28.0,1,81,11111,686615.8001,7459082.74,-22.96603096393516,-43.179699461573136
1,2.0,2.0,2823,183,775,1688716,1646715,1667716,2200,930,28.0,1,89,12360,686615.8001,7459082.74,-22.96603096393516,-43.179699461573136
1,1.0,0.01,1558,370,355,1203742,1065077,1134410,2600,801,26.0,3,53,13868,685469.14,7458204.3,-22.974090547589263,-43.19077439239973
0,1.0,0.01,3611,495,237,807780,1225998,1016889,2200,405,21.0,3,68,2941,687115.82,7459698.14,-22.960418443838954,-43.17489863584695
0,2.0,0.01,3611,495,237,807780,1225998,1016889,2200,830,23.0,3,55,10818,687115.82,7459698.14,-22.960418443838954,-43.17489863584695
1,2.0,1.0,3611,495,237,807780,1225998,1016889,2200,385,21.0,3,73,2466,687115.82,7459698.14,-22.960418443838954,-43.17489863584695
1,1.0,0.01,3611,495,237,807780,1225998,1016889,2200,405,21.0,3,56,3214,687115.82,7459698.14,-22.960418443838954,-43.17489863584695
1,1.0,0.01,3611,495,237,807780,1225998,1016889,2200,567,21.0,3,56,4464,687115.82,7459698.14,-22.960418443838954,-43.17489863584695
1,2.0,1.0,3611,495,237,807780,1225998,1016889,2200,445,21.0,3,72,3056,687115.82,7459698.14,-22.960418443838954,-43.17489863584695
